,book_title, rating,price,stock,book_link,img_link
922,The Republic,Three,£33.78,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-republic_78/index.html,https://books.toscrape.com/j
923,The Odyssey,Three,£29.64,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-odyssey_77/index.html,https://books.toscrape.com/j
924,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Four,£57.70,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html,https://books.toscrape.com/j
925,The Nicomachean Ethics,One,£36.34,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,https://books.toscrape.com/j
926,The Name of the Wind (The Kingkiller Chronicle #1),Three,£50.59,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,https://books.toscrape.com/j
927,The Mirror & the Maze (The Wrath and the Dawn #1.5),One,£29.38,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,https://books.toscrape.com/j
928,The Little Prince,Two,£45.42,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-little-prince_72/index.html,https://books.toscrape.com/j
929,The Light of the Fireflies,One,£54.43,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,https://books.toscrape.com/j
930,The Last Girl (The Dominion Trilogy #1),Two,£36.26,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,https://books.toscrape.com/j
931,The Iliad,One,£16.16,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-iliad_69/index.html,https://books.toscrape.com/j
932,The Hook Up (Game On #1),Five,£36.29,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,https://books.toscrape.com/j
933,The Haters,Five,£27.89,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-haters_67/index.html,https://books.toscrape.com/j
934,The Girl You Lost,Five,£12.29,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html,https://books.toscrape.com/j
935,The Girl In The Ice (DCI Erika Foster #1),Three,£15.85,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html,https://books.toscrape.com/j
936,The End of the Jesus Era (An Investigation #1),One,£14.40,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,https://books.toscrape.com/j
937,The Edge of Reason (Bridget Jones #2),Four,£19.18,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,https://books.toscrape.com/j
938,The Complete Maus (Maus #1-2),Three,£10.64,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,https://books.toscrape.com/j
939,The Communist Manifesto,Three,£14.76,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,https://books.toscrape.com/j
940,The Bhagavad Gita,Three,£57.49,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html,https://books.toscrape.com/j
941,The Bette Davis Club,Three,£30.66,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html,https://books.toscrape.com/j
942,The Art of Not Breathing,Four,£40.83,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,https://books.toscrape.com/j
943,Taking Shots (Assassins #1),Two,£18.88,"

    
        In stock
    
",https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,https://books.toscrape.com/j
944,Starlark,Three,£25.83,"

    
        In stock
    
",https://books.toscrape.com/catalogue/starlark_56/index.html,https://books.toscrape.com/j
945,"Skip Beat!, Vol. 01 (Skip Beat! #1)",Three,£42.12,"

    
        In stock
    
",https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,https://books.toscrape.com/j
946,Sister Sable (The Mad Queen #1),Three,£13.33,"

    
        In stock
    
",https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,https://books.toscrape.com/j
947,Shatter Me (Shatter Me #1),One,£42.40,"

    
        In stock
    
",https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,https://books.toscrape.com/j
948,Shameless,Three,£58.35,"

    
        In stock
    
",https://books.toscrape.com/catalogue/shameless_52/index.html,https://books.toscrape.com/j
949,Shadow Rites (Jane Yellowrock #10),Four,£21.72,"

    
        In stock
    
",https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,https://books.toscrape.com/j
950,Settling the Score (The Summer Games #1),Two,£44.91,"

    
        In stock
    
",https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,https://books.toscrape.com/j
951,Sense and Sensibility,One,£37.46,"

    
        In stock
    
",https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,https://books.toscrape.com/j
952,"Saga, Volume 1 (Saga (Collected Editions) #1)",One,£28.48,"

    
        In stock
    
",https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,https://books.toscrape.com/j
953,"Rhythm, Chord & Malykhin",Two,£28.34,"

    
        In stock
    
",https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,https://books.toscrape.com/j
954,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Five,£46.96,"

    
        In stock
    
",https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,https://books.toscrape.com/j
955,Paradise Lost (Paradise #1),One,£24.96,"

    
        In stock
    
",https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,https://books.toscrape.com/j
956,"Paper Girls, Vol. 1 (Paper Girls #1-5)",Four,£21.71,"

    
        In stock
    
",https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,https://books.toscrape.com/j
957,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Three,£29.87,"

    
        In stock
    
",https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,https://books.toscrape.com/j
958,Origins (Alphas 0.5),One,£28.99,"

    
        In stock
    
",https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,https://books.toscrape.com/j
959,One Second (Seven #7),Two,£52.94,"

    
        In stock
    
",https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,https://books.toscrape.com/j
960,On the Road (Duluoz Legend),Three,£32.36,"

    
        In stock
    
",https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,https://books.toscrape.com/j
961,Old Records Never Die: One Man's Quest for His Vinyl and His Past,Two,£55.66,"

    
        In stock
    
",https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,https://books.toscrape.com/j
962,Off Sides (Off #1),Five,£39.45,"

    
        In stock
    
",https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,https://books.toscrape.com/j
963,Of Mice and Men,Two,£47.11,"

    
        In stock
    
",https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,https://books.toscrape.com/j
964,Myriad (Prentor #1),Four,£58.75,"

    
        In stock
    
",https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,https://books.toscrape.com/j
965,My Perfect Mistake (Over the Top #1),Two,£38.92,"

    
        In stock
    
",https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,https://books.toscrape.com/j
966,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Four,£39.39,"

    
        In stock
    
",https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,https://books.toscrape.com/j
967,Meditations,Two,£25.89,"

    
        In stock
    
",https://books.toscrape.com/catalogue/meditations_33/index.html,https://books.toscrape.com/j
968,Matilda,One,£28.34,"

    
        In stock
    
",https://books.toscrape.com/catalogue/matilda_32/index.html,https://books.toscrape.com/j
969,Lost Among the Living,Four,£27.70,"

    
        In stock
    
",https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html,https://books.toscrape.com/j
970,Lord of the Flies,Three,£24.89,"

    
        In stock
    
",https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,https://books.toscrape.com/j
971,Listen to Me (Fusion #1),Three,£58.99,"

    
        In stock
    
",https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,https://books.toscrape.com/j
972,Kitchens of the Great Midwest,Five,£57.20,"

    
        In stock
    
",https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html,https://books.toscrape.com/j
973,Jane Eyre,Five,£38.43,"

    
        In stock
    
",https://books.toscrape.com/catalogue/jane-eyre_27/index.html,https://books.toscrape.com/j
974,Imperfect Harmony,Four,£34.74,"

    
        In stock
    
",https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,https://books.toscrape.com/j
975,Icing (Aces Hockey #2),Four,£40.44,"

    
        In stock
    
",https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,https://books.toscrape.com/j
976,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Three,£45.24,"

    
        In stock
    
",https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,https://books.toscrape.com/j
977,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Four,£34.96,"

    
        In stock
    
",https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,https://books.toscrape.com/j
978,"Giant Days, Vol. 1 (Giant Days #1-4)",Four,£56.76,"

    
        In stock
    
",https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,https://books.toscrape.com/j
979,"Fruits Basket, Vol. 1 (Fruits Basket #1)",Five,£40.28,"

    
        In stock
    
",https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,https://books.toscrape.com/j
980,Frankenstein,Two,£38.00,"

    
        In stock
    
",https://books.toscrape.com/catalogue/frankenstein_20/index.html,https://books.toscrape.com/j
981,Forever Rockers (The Rocker #12),Three,£28.80,"

    
        In stock
    
",https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html,https://books.toscrape.com/j
982,Fighting Fate (Fighting #6),Three,£39.24,"

    
        In stock
    
",https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,https://books.toscrape.com/j
983,Emma,Two,£32.93,"

    
        In stock
    
",https://books.toscrape.com/catalogue/emma_17/index.html,https://books.toscrape.com/j
984,"Eat, Pray, Love",Three,£51.32,"

    
        In stock
    
",https://books.toscrape.com/catalogue/eat-pray-love_16/index.html,https://books.toscrape.com/j
985,Deep Under (Walker Security #1),Five,£47.09,"

    
        In stock
    
",https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,https://books.toscrape.com/j
986,Choosing Our Religion: The Spiritual Lives of America's Nones,Four,£28.42,"

    
        In stock
    
",https://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,https://books.toscrape.com/j
987,Charlie and the Chocolate Factory (Charlie Bucket #1),Three,£22.85,"

    
        In stock
    
",https://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,https://books.toscrape.com/j
988,Charity's Cross (Charles Towne Belles #4),One,£41.24,"

    
        In stock
    
",https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,https://books.toscrape.com/j
989,Bright Lines,Five,£39.07,"

    
        In stock
    
",https://books.toscrape.com/catalogue/bright-lines_11/index.html,https://books.toscrape.com/j
990,Bridget Jones's Diary (Bridget Jones #1),One,£29.82,"

    
        In stock
    
",https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html,https://books.toscrape.com/j
991,Bounty (Colorado Mountain #7),Four,£37.26,"

    
        In stock
    
",https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,https://books.toscrape.com/j
992,Blood Defense (Samantha Brinkman #1),Three,£20.30,"

    
        In stock
    
",https://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html,https://books.toscrape.com/j
993,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",Five,£34.65,"

    
        In stock
    
",https://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,https://books.toscrape.com/j
994,Beyond Good and Evil,One,£43.38,"

    
        In stock
    
",https://books.toscrape.com/catalogue/beyond-good-and-evil_6/index.html,https://books.toscrape.com/j
995,Alice in Wonderland (Alice's Adventures in Wonderland #1),One,£55.53,"

    
        In stock
    
",https://books.toscrape.com/catalogue/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html,https://books.toscrape.com/j
996,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",Four,£57.06,"

    
        In stock
    
",https://books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html,https://books.toscrape.com/j
997,A Spy's Devotion (The Regency Spies of London #1),Five,£16.97,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-spys-devotion-the-regency-spies-of-london-1_3/index.html,https://books.toscrape.com/j
